date,ticker,size,price,market_value,entry_price
2021-06-24,CL,1364,71.5667962983,97617.11015088121,73.5300860181
2021-06-24,HD,367,277.317830763,101775.643890021,274.0953894422
2021-06-24,NTAP,1512,72.0673526594,108965.8372210128,65.9186255711
2021-06-24,ORLY,2953,36.6413333333,108201.85733323489,34.0666666667
2021-06-24,TPL,638,165.3527139156,105495.0314781528,155.634606846
2021-06-24,TPR,2766,37.9118153958,104864.0813847828,36.6783377859
2021-06-24,WAT,313,344.58,107853.54,318.6
2021-06-25,CL,1364,72.3663260485,98707.668730154,73.5300860181
2021-06-25,HD,367,278.9096692605,102359.84861860349,274.0953894422
2021-06-25,NTAP,1512,73.3576065346,110916.7010803152,65.9186255711
2021-06-25,ORLY,2953,37.144,109686.23199999999,34.0666666667
2021-06-25,TPL,638,164.9727539533,105252.6170222054,155.634606846
2021-06-25,TPR,2766,38.3082903419,105960.7310856954,36.6783377859
2021-06-25,WAT,313,337.78,105725.13999999998,318.6
2021-06-28,CL,1364,72.5973013096,99022.71898629439,73.5300860181
2021-06-28,HD,367,279.487711173,102571.99000049099,274.0953894422
2021-06-28,NTAP,1512,73.3754031398,110943.6095473776,65.9186255711
2021-06-28,ORLY,2953,37.438,110554.414,34.0666666667
2021-06-28,TPL,638,162.5495933128,103706.6405335664,155.634606846
2021-06-28,TPR,2766,37.5417721128,103840.54166400479,36.6783377859
2021-06-28,WAT,313,343.96,107659.48,318.6
2021-06-29,CL,1364,72.1797691068,98453.2050616752,73.5300860181
2021-06-29,HD,367,283.009320363,103864.420573221,274.0953894422
2021-06-29,NTAP,1512,73.8826063873,111710.5008575976,65.9186255711
2021-06-29,ORLY,2953,37.6646666667,111223.7606667651,34.0666666667
2021-06-29,TPL,638,163.3566157118,104221.5208241284,155.634606846
2021-06-29,TPR,2766,37.1452971668,102743.89196336879,36.6783377859
2021-06-29,WAT,313,345.15,108031.95,318.6
2021-06-30,CL,1364,72.2686057457,98574.3782371348,73.5300860181
2021-06-30,HD,367,283.5873622755,104076.56195510851,274.0953894422
